x,z
-4060,6448
-4059,-8666
-4058,-8667
-4058,-8666
-4058,7610
-4057,-8668
-4057,7609
-4056,7608
-4055,7607
-4055,9962
-4054,7606
-4054,9961
-4049,-1886
-4048,-1887
-4047,-3053
-4047,-1888
-4046,-1889
-4045,87
-4044,85
-4044,86
-4044,1767
-4043,84
-4043,85
-4043,1766
-4042,-3048
-4042,84
-4042,1765
-4041,-3047
-4041,83
-4041,1764
-4041,6235
-4040,6234
-4039,6233
-4038,6232
-4037,6231
-4036,-902
-4032,9219
-4031,-897
-4031,9218
-4030,9217
-4029,-4169
-4029,9216
-4028,-8392
-4028,-4171
-4028,-4170
-4027,-8393
-4027,-4172
-4027,-4171
-4027,8937
-4026,-8394
-4026,-4172
-4026,8936
-4025,-8395
-4025,-4173
-4025,8935
-4024,-9588
-4024,-8396
-4024,8934
-4023,-9589
-4023,8933
-4022,-9590
-4022,-9589
-4022,-6708
-4022,-916
-4021,-9591
-4021,-9590
-4021,-6709
-4021,-6708
-4021,8367
-4020,-9592
-4020,-6710
-4020,-6709
-4020,8366
-4019,-6711
-4019,8365
-4019,8366
-4018,-6989
-4018,8364
-4018,8365
-4017,-6990
-4017,-911
-4017,8363
-4016,-9485
-4016,-6991
-4016,-6990
-4015,-9486
-4015,-6992
-4015,-6991
-4014,-9487
-4014,-9486
-4014,-6993
-4014,-6992
-4013,-9488
-4013,-1867
-4011,-2663
-4010,-2664
-4009,-2665
-4008,-2666
-4008,-1862
-4007,-2667
-4001,6611
-4000,6609
-4000,6610
-4000,7764
-3999,6608
-3999,6609
-3999,7763
-3998,6608
-3998,7762
-3998,7763
-3997,39
-3997,6607
-3997,7761
-3997,7762
-3996,37
-3996,38
-3996,7760
-3995,36
-3995,37
-3994,36
-3993,35
-3985,4322
-3984,-1342
-3984,4321
-3983,-1343
-3983,-1342
-3983,4320
-3982,-1344
-3982,-1343
-3982,4319
-3978,-2678
-3977,-2679
-3976,-2680
-3976,-2679
-3976,8747
-3975,-2681
-3975,-2680
-3975,8746
-3974,-2682
-3974,8745
-3973,8744
-3968,-9006
-3968,8324
-3967,-9007
-3967,8322
-3967,8323
-3966,-9008
-3966,5541
-3966,8321
-3966,8322
-3965,5540
-3965,8321
-3964,-8761
-3964,5539
-3964,8320
-3963,-8762
-3963,5538
-3962,-8763
-3962,-8762
-3962,937
-3961,-8764
-3961,936
-3960,935
-3959,934
-3955,9825
-3954,9824
-3953,9823
-3953,9824
-3952,9822
-3952,9823
-3951,9821
-3948,8488
-3948,8774
-3948,8775
-3947,8487
-3947,8773
-3947,8774
-3946,7433
-3946,8486
-3946,8487
-3946,8772
-3946,8773
-3945,7432
-3945,8485
-3945,8486
-3945,8772
-3944,7431
-3944,7432
-3944,8484
-3943,-857
-3943,7430
-3940,8351
-3939,8350
-3938,1633
-3938,8349
-3937,-851
-3937,1632
-3937,8348
-3936,-8733
-3936,1631
-3936,1632
-3936,9363
-3935,-8734
-3935,-6379
-3935,1630
-3935,9362
-3934,-8735
-3934,-6380
-3934,9361
-3933,-8736
-3933,-6381
-3933,9360
-3932,-6382
-3931,-6383
-3931,-231
-3930,-232
-3929,-233
-3929,-232
-3928,-234
-3928,-233
-3927,-235
-3918,1844
-3917,1843
-3916,1842
-3915,-4487
-3914,-4488
-3913,-4489
-3913,-4488
-3913,3243
-3913,8906
-3912,-4490
-3912,-4489
-3912,3242
-3912,8905
-3911,-4491
-3911,3241
-3911,3242
-3911,8904
-3910,3240
-3910,3241
-3910,4303
-3910,8903
-3909,3239
-3909,4301
-3909,4302
-3908,4300
-3908,4301
-3908,6896
-3907,4299
-3907,4300
-3907,6895
-3906,4299
-3906,6894
-3906,6895
-3905,4298
-3905,6893
-3905,6894
-3904,6892
-3898,-725
-3897,-727
-3897,-726
-3896,-8598
-3896,-728
-3896,-727
-3895,-8599
-3895,-729
-3895,-728
-3894,-8600
-3894,-729
-3893,-730
-3882,4330
-3881,4329
-3880,4328
-3879,4327
-3878,4326
-3877,-6743
-3876,-8433
-3875,-8434
-3874,-8435
-3874,-8287
-3873,-8436
-3873,-8289
-3873,-8288
-3872,-8289
-3871,-8290
-3871,-6737
-3870,-6860
-3868,-7829
-3867,-7828
-3866,-7827
-3865,-6855
-3865,-2421
-3864,-2422
-3863,-2423
-3862,-2424
-3861,-2425
-3858,-5899
-3857,-5898
-3856,-5897
-3851,-9069
-3850,-4856
-3849,-4857
-3848,-4858
-3846,7869
-3845,-9063
-3845,7868
-3844,7867
-3843,7727
-3843,7866
-3842,7726
-3841,7725
-3836,-8824
-3835,-8825
-3834,-8826
-3833,-8827
-3832,-8828
-3823,1075
-3822,1074
-3822,6311
-3821,1073
-3820,6309
-3820,6310
-3819,6308
-3819,6309
-3818,6308
-3817,-3910
-3816,-3912
-3816,-3911
-3815,-3912
-3815,1852
-3814,-3913
-3814,1851
-3814,4973
-3813,1850
-3813,4972
-3812,1849
-3812,4971
-3812,4972
-3811,4970
-3810,4969
-3810,5505
-3809,3536
-3809,3537
-3809,5504
-3808,3535
-3808,3536
-3808,5503
-3808,5719
-3808,8514
-3808,9300
-3807,3535
-3807,5502
-3807,5720
-3807,9298
-3807,9299
-3806,3534
-3806,9297
-3806,9298
-3805,9297
-3804,9296
-3803,8519
-3800,-9220
-3799,-9222
-3799,-9221
-3799,-196
-3798,-9223
-3798,-9222
-3798,-197
-3798,4412
-3797,-9223
-3797,-6240
-3797,-5953
-3797,-198
-3797,4411
-3796,-9224
-3796,-6241
-3796,-5955
-3796,-5954
-3796,-199
-3796,4410
-3795,-6242
-3795,-5956
-3795,-5955
-3794,-9376
-3794,-6243
-3794,-6242
-3794,-5956
-3793,-6244
-3793,-5957
-3793,6338
-3792,6337
-3791,6336
-3790,6335
-3788,-9370
-3782,3565
-3782,5532
-3782,5533
-3781,3564
-3781,5531
-3781,5532
-3780,3563
-3780,5530
-3780,5531
-3779,3562
-3779,5530
-3779,6832
-3778,5529
-3778,6831
-3777,6830
-3776,6829
-3772,-9719
-3771,-9721
-3771,-9720
-3770,-9722
-3770,-9721
-3769,-9723
-3769,-9722
-3768,-9723
-3767,-9724
-3765,-3473
-3764,-3586
-3764,-3474
-3763,-3475
-3763,-3474
-3762,-3476
-3762,-3475
-3761,-3477
-3761,4403
-3760,-8845
-3760,4402
-3759,-8846
-3759,4401
-3758,-8847
-3758,-3580
-3758,4400
-3757,-8848
-3757,4399
-3756,3206
-3755,3205
-3754,3204
-3751,6333
-3750,6332
-3749,6331
-3748,6330
-3747,6329
-3744,7203
-3743,7202
-3743,7203
-3742,3414
-3742,7201
-3742,7202
-3741,-9834
-3741,3413
-3741,5094
-3741,7200
-3741,7201
-3740,-9835
-3740,3412
-3740,5093
-3740,7199
-3739,-9836
-3739,3411
-3739,5092
-3739,5093
-3738,-9837
-3738,3410
-3738,5091
-3734,5198
-3733,5197
-3732,5196
-3731,5195
-3730,-6990
-3730,5194
-3729,-6992
-3729,-6991
-3728,-6993
-3728,-6992
-3727,-6993
-3726,-6994
-3721,-2039
-3720,-2040
-3719,-2041
-3708,-8121
-3707,-8122
-3707,5513
-3706,-8123
-3706,5512
-3705,-8124
-3705,5511
-3704,-3414
-3704,5510
-3703,-3415
-3703,5509
-3702,-3416
-3696,-9740
-3695,-9741
-3695,-4891
-3694,-9742
-3694,-4893
-3694,-4892
-3693,-9743
-3693,-4894
-3693,-4893
-3692,-9744
-3692,-4894
-3692,2311
-3691,-4895
-3691,2310
-3690,-4647
-3690,2309
-3689,-4648
-3689,2308
-3688,-4649
-3687,-4650
-3684,9231
-3683,9230
-3682,9229
-3681,9228
-3678,-7994
-3677,-7995
-3676,-7996
-3676,-7995
-3675,-7997
-3675,-7996
-3674,-7998
-3669,-8418
-3668,-8419
-3667,-8420
-3666,-8421
-3663,-8314
-3662,-8315
-3662,-5932
-3661,-8316
-3661,-8315
-3661,3638
-3660,-8317
-3660,-8316
-3660,3637
-3659,-8318
-3659,-8317
-3659,3636
-3658,-7783
-3658,3635
-3658,8346
-3657,-7784
-3657,-5927
-3657,8345
-3656,-7785
-3656,8344
-3655,-7786
-3655,8343
-3654,8342
-3645,-6281
-3644,-6282
-3644,-1959
-3643,-9544
-3643,-6283
-3643,-1960
-3642,-9545
-3642,-6284
-3642,-1961
-3642,-1960
-3641,-9546
-3641,-6285
-3641,-1962
-3641,-1961
-3640,-9547
-3640,-1963
-3640,-1962
-3638,-5891
-3637,-5892
-3636,-5893
-3635,-5894
-3632,4579
-3631,4578
-3630,4577
-3629,4576
-3616,-6495
-3616,-1645
-3615,-6496
-3615,-1646
-3615,1236
-3614,-6497
-3614,-1647
-3614,1235
-3613,-9130
-3613,-1648
-3613,1234
-3612,-9132
-3612,-9131
-3612,1233
-3611,-9132
-3610,-9133
-3601,7347
-3600,7346
-3599,7345
-3598,7344
-3597,7343
-3593,-5797
-3592,-5798
-3591,-5799
-3590,-5800
-3589,-5801
-3587,-4639
-3586,-4640
-3585,-4641
-3584,-4642
-3583,-4643
-3582,-1660
-3581,-1661
-3580,-1662
-3577,8570
-3576,8569
-3575,8568
-3574,-7460
-3574,8567
-3573,-7461
-3573,-3138
-3572,-7462
-3572,-3139
-3571,-3140
-3571,4592
-3570,-3141
-3570,4591
-3569,4590
-3568,4589
-3565,-5770
-3564,-5771
-3563,-8552
-3563,-5772
-3562,-8553
-3562,-5773
-3561,-8554
-3560,-8934
-3560,-8555
-3559,-8935
-3558,-8936
-3558,-1903
-3557,-1902
-3557,-1603
-3556,-1901
-3552,-1598
-3552,8979
-3551,-1597
-3551,8978
-3550,7179
-3550,8977
-3549,7180
-3549,8976
-3548,-8586
-3547,-8587
-3546,-8588
-3546,-3110
-3545,-3111
-3544,-3112
-3544,-3111
-3544,4620
-3543,-3113
-3543,-3112
-3543,4619
-3542,-9682
-3542,-3114
-3542,4618
-3541,-9683
-3541,4617
-3540,-9684
-3540,-9683
-3540,4616
-3539,-9685
-3539,-9684
-3538,-9686
-3532,-408
-3531,-409
-3530,-410
-3530,7322
-3529,-411
-3529,7321
-3528,-6980
-3528,-412
-3528,7320
-3527,-6981
-3527,7319
-3526,-6982
-3526,7318
-3525,-9089
-3525,-6983
-3525,2190
-3524,-9090
-3524,-6984
-3524,2189
-3523,-9091
-3523,2188
-3522,-9092
-3522,2187
-3521,-9093
-3519,3071
-3518,-6491
-3517,-6492
-3516,-6493
-3515,-6494
-3514,3076
-3512,-723
-3511,-725
-3511,-724
-3511,-484
-3510,-726
-3510,-725
-3510,-485
-3509,-727
-3509,-726
-3509,-486
-3509,9888
-3508,-727
-3508,-487
-3508,9886
-3508,9887
-3507,-728
-3507,9885
-3507,9886
-3506,6337
-3506,9884
-3506,9885
-3505,-6670
-3505,6336
-3505,9884
-3504,-6671
-3504,6335
-3503,-6672
-3503,6334
-3502,-6673
-3501,8549
-3500,8548
-3499,-6953
-3499,8547
-3498,-6954
-3497,-6955
-3483,8855
-3482,-7414
-3482,8854
-3481,-7415
-3481,8853
-3480,-7416
-3480,-7415
-3479,-7417
-3479,-7416
-3478,-7418
-3478,-6642
-3477,-6643
-3476,-6644
-3475,-8991
-3475,-6645
-3475,2528
-3475,5718
-3474,-8992
-3474,-6646
-3474,2527
-3474,5719
-3473,-8993
-3473,-8778
-3473,2526
-3473,5720
-3472,-8994
-3472,-8777
-3472,-5724
-3472,2525
-3471,-8995
-3471,-8776
-3471,-5725
-3470,-5726
-3469,-5727
-3468,-5728
-3460,767
-3459,766
-3458,765
-3458,766
-3457,764
-3439,8035
-3438,8034
-3437,8033
-3431,-1701
-3430,-1702
-3430,-1701
-3430,6557
-3429,-1703
-3429,-1702
-3429,5263
-3429,6556
-3428,-1704
-3428,5261
-3428,5262
-3428,6555
-3427,5260
-3427,5261
-3427,6554
-3426,5260
-3425,5259
-3425,9683
-3424,9682
-3423,9681
-3423,9682
-3422,9680
-3422,9681
-3421,-1323
-3421,9679
-3416,-1318
-3407,5813
-3406,5812
-3405,5811
-3405,5812
-3404,5810
-3404,5811
-3403,-472
-3403,5809
-3402,-473
-3401,-474
-3400,-475
-3390,4747
-3389,4748
-3386,6900
-3382,892
-3381,891
-3381,892
-3381,6905
-3380,890
-3380,891
-3380,5454
-3380,6906
-3379,5453
-3378,889
-3378,5452
-3368,-5717
-3367,-5718
-3366,-5719
-3365,-5720
-3364,3840
-3363,3838
-3363,3839
-3363,5935
-3362,-4846
-3362,-1936
-3362,1584
-3362,3837
-3362,3838
-3361,-9022
-3361,-7341
-3361,-4847
-3361,1583
-3361,3837
-3360,-9023
-3360,-7342
-3360,-4848
-3360,-4847
-3360,1582
-3360,3836
-3359,-9024
-3359,-7343
-3359,-7342
-3359,-4849
-3359,-4848
-3358,-9025
-3358,-7344
-3358,-7343
-3358,-4850
-3358,5940
-3357,-7345
-3357,-1931
-3357,775
-3356,774
-3355,773
-3354,393
-3354,772
-3353,392
-3353,771
-3353,5242
-3352,391
-3352,5241
-3351,390
-3351,5240
-3350,-2530
-3350,5239
-3349,-2531
-3348,-2532
-3348,-2531
-3347,-2533
-3347,-2532
-3346,-2534
-3341,-4922
-3340,-4923
-3339,-4924
-3339,4249
-3338,-4925
-3338,4248
-3338,8072
-3337,-5591
-3337,4247
-3336,-5592
-3336,3867
-3336,4246
-3335,-5593
-3335,3866
-3335,4245
-3334,3865
-3333,3864
-3333,8077
-3330,-111
-3329,-112
-3328,-113
-3327,-114
-3324,2248
-3323,2247
-3322,-9560
-3322,2246
-3321,-9561
-3321,2245
-3321,9690
-3320,-9562
-3320,378
-3320,2244
-3320,9689
-3319,377
-3319,9688
-3319,9689
-3318,376
-3318,8782
-3318,9687
-3317,8781
-3317,9686
-3316,8780
-3315,8779
-3314,-4894
-3314,8778
-3314,9554
-3313,-8830
-3313,-4895
-3313,9553
-3312,-8831
-3312,-4896
-3312,-4895
-3312,9552
-3311,-8832
-3311,-4897
-3311,-4896
-3311,-1100
-3311,9551
-3310,-8833
-3310,-5563
-3310,-4898
-3310,-1101
-3310,9550
-3309,-5564
-3309,-1102
-3308,-5565
-3308,-5564
-3308,-1103
-3307,-5566
-3304,-4405
-3303,-4406
-3303,-1524
-3302,-4407
-3302,-4406
-3302,-1525
-3302,-1524
-3301,-4408
-3301,-1526
-3301,-1525
-3300,-1527
-3300,-1526
-3298,-2046
-3297,-2047
-3296,-2446
-3296,-2048
-3295,-2049
-3294,-2050
-3293,9718
-3292,6169
-3292,9717
-3291,-2441
-3291,6168
-3291,9716
-3290,-2440
-3290,6167
-3290,6168
-3290,9715
-3289,6166
-3289,6167
-3288,6165
-3288,6166
-3287,6164
-3284,8000
-3283,7999
-3282,7998
-3281,7997
-3280,7996
-3271,9751
-3270,-5714
-3269,-5715
-3268,-5716
-3268,-5715
-3267,-5717
-3267,-5716
-3266,-5718
-3266,9756
-3258,-9301
-3257,-9302
-3256,-9303
-3256,-9302
-3255,-9304
-3255,-9303
-3255,5772
-3254,-9305
-3254,-9304
-3254,-6275
-3254,5771
-3253,-9306
-3253,-6276
-3253,5770
-3253,5771
-3252,-6277
-3252,5769
-3251,-6278
-3250,5250
-3250,8659
-3249,5249
-3249,8657
-3249,8658
-3248,5248
-3248,8656
-3248,8657
-3247,5247
-3247,8655
-3247,8656
-3246,5246
-3246,8655
-3245,8654
-3238,-6355
-3237,-6356
-3236,-6357
-3236,-66
-3235,-6358
-3235,-67
-3234,-68
-3232,1906
-3231,1905
-3230,1904
-3226,-6247
-3225,-6248
-3224,-6249
-3223,-6250
-3222,3836
-3222,8686
-3221,3835
-3221,8685
-3220,3834
-3220,8684
-3219,8683
-3218,8682
-3212,-4051
-3211,-4050
-3210,-4049
-3209,-9590
-3208,-9591
-3207,-9592
-3206,-9593
-3199,3619
-3198,-2044
-3198,3618
-3197,-2045
-3197,3617
-3196,-2046
-3195,8326
-3195,8327
-3194,8325
-3194,8326
-3193,8325
-3192,8324
-3190,-8611
-3189,-8612
-3188,-8613
-3187,-8614
-3187,-1695
-3186,-1696
-3185,-1697
-3184,-1698
-3183,-1699
-3182,6420
-3181,6419
-3180,2104
-3180,6418
-3179,-1592
-3179,2103
-3178,-1593
-3178,2102
-3177,-1594
-3177,2101
-3176,-1595
-3176,2100
-3173,1293
-3172,1292
-3171,1291
-3168,-2962
-3164,-2439
-3163,-3465
-3163,-2957
-3163,-2440
-3162,-2956
-3162,-2441
-3162,-2440
-3162,3850
-3161,-2442
-3161,-2441
-3161,3849
-3160,-2443
-3160,-2442
-3160,3848
-3159,-2444
-3159,3847
-3159,5676
-3158,-3460
-3158,3846
-3158,5675
-3157,5674
-3157,5675
-3156,-2555
-3156,5673
-3155,-2554
-3154,-7040
-3154,-2553
-3154,-222
-3153,-7041
-3153,-224
-3153,-223
-3152,-7042
-3152,-225
-3152,-224
-3151,-225
-3150,-226
-3149,9574
-3148,9573
-3147,9572
-3146,9571
-3145,-9959
-3144,-9960
-3143,-9961
-3143,-1573
-3141,-2407
-3138,-1568
-3136,-2402
-3135,-2401
-3133,8486
-3132,8485
-3131,8484
-3130,8483
-3128,7530
-3127,7529
-3126,7528
-3121,-9022
-3120,-9023
-3119,-9024
-3118,-9025
-3113,7210
-3112,7209
-3111,7208
-3110,7207
-3098,-1895
-3097,-1896
-3096,-1897
-3095,-1898
-3088,35
-3087,34
-3087,2916
-3086,33
-3086,2915
-3085,32
-3085,2914
-3084,-634
-3084,2913
-3083,-635
-3082,-636
-3081,-637
-3074,3938
-3073,3936
-3073,3937
-3073,6819
-3072,3935
-3072,3936
-3072,6818
-3071,3935
-3071,4036
-3071,6817
-3071,7205
-3070,3934
-3070,4035
-3070,6816
-3070,7204
-3069,4034
-3069,4035
-3069,6815
-3069,7203
-3068,4033
-3068,7202
-3067,7201
-3061,-5313
-3060,-5314
-3059,-5315
-3058,-5316
-3057,-5317
-3056,-9918
-3055,-9919
-3054,-9920
-3043,7232
-3042,7231
-3041,3009
-3041,7230
-3040,3008
-3040,7229
-3039,3007
-3035,5081
-3034,5080
-3033,5079
-3033,7195
-3032,5078
-3032,7193
-3032,7194
-3031,5077
-3031,7192
-3031,7193
-3030,7192
-3029,7191
-3028,-7249
-3027,-7250
-3026,-7251
-3025,-7252
-3022,-9786
-3021,-9787
-3020,-9788
-3019,-9789
-3018,-9790
-3018,3706
-3017,3705
-3016,3704
-3015,3703
-3014,-3106
-3014,3702
-3013,-3107
-3012,-3108
-3011,-3109
-3010,-3110
-3007,-5118
-3007,-5117
-3006,-5119
-3006,-5118
-3005,-5120
-3005,-5119
-3005,7989
-3004,-8520
-3004,-5121
-3004,7988
-3003,-8521
-3003,7987
-3002,-8522
-3001,-8523
-3000,-8524
-2988,7250
-2987,-4557
-2982,7256
-2981,-4551
-2980,-5089
-2980,-3121
-2979,-5090
-2979,-3122
-2978,-5091
-2978,-3123
-2977,-5092
-2977,-3124
-2976,8689
-2975,3700
-2975,8688
-2974,3699
-2973,-4571
-2973,3698
-2972,3697
-2972,5526
-2971,-6153
-2971,5525
-2970,-8535
-2970,-6152
-2970,5524
-2969,-8536
-2968,-9203
-2968,-8537
-2967,-9204
-2967,-8538
-2967,-4565
-2966,-9205
-2966,-9204
-2965,-9206
-2965,-9205
-2965,-6147
-2964,-9207
-2964,-9206
-2963,-9208
-2961,-6605
-2960,-6606
-2959,-6607
-2959,-6606
-2958,-6608
-2958,-6607
-2957,-6609
-2957,-3579
-2956,-3580
-2955,-9074
-2955,-3581
-2954,-9073
-2954,1130
-2953,-9072
-2953,1128
-2953,1129
-2952,1127
-2952,1128
-2951,1127
-2950,-1267
-2950,1126
-2949,-1268
-2948,-1269
-2947,-1935
-2947,-1270
-2947,3201
-2946,-2703
-2946,-1936
-2946,3200
-2945,-2704
-2945,-1937
-2945,3199
-2944,-2705
-2944,-1938
-2944,3198
-2943,-2706
-2943,-1939
-2943,3197
-2939,1164
-2938,1165
-2936,-9558
-2935,-9559
-2935,-1827
-2935,5517
-2934,-9560
-2934,-1828
-2934,5516
-2933,-1829
-2933,5515
-2932,-1830
-2932,5514
-2931,-1831
-2931,5513
-2928,-9741
-2927,-9742
-2926,-9743
-2926,-8327
-2925,-9744
-2925,-8326
-2924,-8325
-2908,4871
-2907,-1800
-2907,4870
-2906,-1801
-2906,4869
-2906,5017
-2905,-1802
-2905,4868
-2905,5015
-2905,5016
-2905,9694
-2904,5015
-2904,9695
-2903,-8350
-2903,-2469
-2903,5014
-2902,-8349
-2902,-2470
-2901,-8348
-2901,-2471
-2899,-3642
-2898,-3641
-2894,2197
-2894,9014
-2893,2196
-2893,9013
-2892,2195
-2892,9012
-2891,-9970
-2891,2194
-2891,9011
-2890,-9969
-2890,9010
-2889,-9968
-2881,-8735
-2880,-8736
-2879,-8737
-2873,-5750
-2872,-5751
-2872,4890
-2871,-5752
-2870,-5753
-2869,-3777
-2868,-3779
-2868,-3778
-2867,-3780
-2867,-3779
-2867,2225
-2867,4895
-2867,9569
-2866,-3780
-2866,2224
-2866,9568
-2865,-3781
-2865,2223
-2865,9567
-2864,2222
-2864,9566
-2863,2221
-2859,-1848
-2858,-1849
-2858,6650
-2857,-1850
-2857,6649
-2856,6648
-2855,6647
-2854,6646
-2849,5985
-2848,5984
-2847,5983
-2833,-9550
-2832,-9551
-2831,-9552
-2831,-1053
-2830,-9553
-2830,-1054
-2829,-1055
-2828,3414
-2828,3415
-2827,3413
-2827,3414
-2826,3412
-2826,3413
-2825,3412
-2824,3411
-2813,453
-2812,452
-2811,451
-2810,-1656
-2809,-1657
-2808,-1658
-2807,-6260
-2806,-6261
-2806,-884
-2805,-6262
-2805,-6261
-2805,-885
-2804,-6263
-2804,-886
-2799,-1547
-2798,-1549
-2798,-1548
-2797,-1550
-2797,-1549
-2796,-1550
-2795,-1551
-2792,-4852
-2791,-4853
-2790,-4854
-2789,-4855
-2788,-4856
-2783,-2155
-2783,-1628
-2782,-2156
-2782,-1629
-2781,-2157
-2781,-2156
-2781,-1630
-2780,-2158
-2780,-2157
-2780,-1631
-2780,3366
-2780,3367
-2779,-2159
-2779,-856
-2779,3365
-2779,3366
-2778,-3878
-2778,-857
-2778,3364
-2778,3365
-2777,-3879
-2777,-858
-2777,3364
-2776,-3880
-2776,-3879
-2776,-859
-2775,-3881
-2775,-3880
-2775,7260
-2774,-3882
-2774,7259
-2773,7258
-2772,7257
-2771,-1520
-2770,-1521
-2769,-1522
-2768,-1523
-2766,-1562
-2765,-9147
-2765,-1563
-2764,-9148
-2764,-1564
-2763,-9149
-2763,-1565
-2762,-9150
-2762,-1566
-2761,-3525
-2760,-3526
-2759,-3527
-2759,-2613
-2758,-3528
-2758,-2614
-2757,-3529
-2757,-2615
-2754,-6830
-2754,8098
-2753,-6831
-2753,8097
-2752,-6832
-2752,8096
-2751,-6833
-2751,8095
-2750,-6834
-2750,8094
-2747,-1609
-2746,-1877
-2745,-1879
-2745,-1878
-2744,-1880
-2744,-1879
-2743,-1881
-2743,-1880
-2742,-1881
-2742,-1604
-2741,-1882
-2735,-2088
-2734,-2087
-2733,1879
-2732,1877
-2732,1878
-2731,1876
-2731,1877
-2730,1876
-2729,-7576
-2729,1875
-2728,-7577
-2721,2189
-2718,6261
-2717,6260
-2716,2194
-2716,6259
-2715,2195
-2715,6258
-2712,-6068
-2712,-1893
-2711,-6070
-2711,-6069
-2711,-1894
-2710,-6071
-2710,-6070
-2710,-1895
-2710,1662
-2709,-6071
-2709,-1896
-2709,1660
-2709,1661
-2708,-6072
-2708,-1121
-2708,1659
-2708,1660
-2707,-1122
-2707,1659
-2707,2175
-2706,-1123
-2706,1658
-2705,-1124
-2705,3347
-2704,3346
-2703,-9025
-2703,3345
-2702,-7547
-2702,2180
-2702,3344
-2701,-7548
-2701,2181
-2701,3343
-2700,-7549
-2700,6326
-2699,-7550
-2699,6325
-2698,-9020
-2698,6324
-2697,-9019
-2693,5903
-2692,5902
-2691,5901
-2690,5900
-2689,5899
-2683,2217
-2682,2215
-2682,2216
-2681,2214
-2681,2215
-2680,2214
-2679,-6083
-2678,-6084
-2677,-6085
-2676,-6086
-2675,-6087
-2675,3723
-2670,3728
-2665,-8997
-2665,2409
-2664,-8999
-2664,-8998
-2664,2410
-2663,-9000
-2663,-8999
-2662,-9000
-2661,-9001
-2659,2415
-2658,8002
-2657,1858
-2657,8001
-2656,1857
-2656,8000
-2655,-2892
-2655,1856
-2655,7999
-2654,-2893
-2654,1855
-2654,7998
-2653,-2894
-2652,-2895
-2650,-6056
-2649,-6057
-2648,-6058
-2648,-1061
-2647,-1062
-2646,-1063
-2645,-2644
-2645,-2643
-2645,-1064
-2644,-2645
-2644,-2644
-2643,-2645
-2641,-6333
-2640,-6335
-2640,-6334
-2639,-6336
-2639,-6335
-2638,-6336
-2637,-6337
-2634,-2294
-2633,-2296
-2633,-2295
-2632,-2297
-2632,-2296
-2632,-1908
-2631,-5604
-2631,-2297
-2631,-1910
-2631,-1909
-2630,-5605
-2630,-2298
-2630,-1911
-2630,-1910
-2629,-5606
-2629,-1911
-2628,-5607
-2628,-1912
-2623,-6028
-2622,-6029
-2621,-6030
-2620,-6031
-2618,794
-2617,792
-2617,793
-2616,791
-2616,792
-2615,791
-2614,-1076
-2614,790
-2613,-1077
-2612,-1078
-2612,7041
-2611,7040
-2610,7039
-2610,7040
-2609,7038
-2609,7039
-2608,4165
-2608,7037
-2608,7038
-2607,4163
-2607,4164
-2607,7036
-2606,4162
-2606,4163
-2605,4161
-2605,4162
-2604,4161
-2603,4160
-2602,7290
-2601,-9126
-2601,7289
-2600,-9127
-2600,7288
-2599,-9128
-2599,7287
-2598,-9129
-2598,7286
-2596,-3746
-2595,-3747
-2594,-3748
-2589,-8251
-2589,-5083
-2588,-8252
-2588,-5084
-2587,-8253
-2587,-5085
-2586,3274
-2585,3273
-2584,3272
-2583,3271
-2583,7068
-2582,3270
-2582,7067
-2581,7066
-2580,7065
-2579,-9093
-2578,4578
-2577,4577
-2576,4576
-2575,4575
-2574,-9088
-2574,4574
-2564,-1505
-2564,7520
-2563,-1506
-2563,7519
-2562,-1507
-2562,7518
-2561,-1508
-2561,7517
-2560,7516
-2552,-6533
-2551,-6534
-2550,-6535
-2549,-6536
-2543,-13
-2540,-2122
-2537,-7
-2534,-2116
-2522,4346
-2521,937
-2521,4345
-2520,936
-2520,4344
-2520,4345
-2519,30
-2519,935
-2519,4343
-2519,4344
-2518,-2639
-2518,28
-2518,4342
-2517,-2638
-2517,27
-2517,28
-2516,-2637
-2516,26
-2516,27
-2513,-9565
-2512,-9566
-2511,-9567
-2510,-9568
-2509,-9569
-2508,7048
-2507,7047
-2506,-7254
-2506,7046
-2506,7047
-2505,-7255
-2505,7045
-2505,7046
-2504,-7256
-2504,-7255
-2504,7044
-2503,-7257
-2503,-7256
-2502,-7258
-2500,-4368
-2499,-4369
-2498,-4370
-2497,-4371
-2496,-4372
-2494,965
-2493,964
-2492,963
-2491,57
-2491,962
-2490,56
-2489,55
-2488,54
-2487,-4547
-2487,53
-2486,-4549
-2486,-4548
-2485,-4550
-2485,-4549
-2484,-4550
-2484,9999
-2483,-4551
-2483,9997
-2483,9998
-2482,9997
-2481,9996
-2479,2613
-2478,2612
-2477,2611
-2476,2610
-2475,2609
-2468,4430
-2467,-4096
-2466,-4098
-2466,-4097
-2465,-4098
-2464,-4099
-2462,-9755
-2462,4436
-2461,-9756
-2461,-3465
-2460,-9757
-2460,-3466
-2459,-9758
-2459,-3467
-2458,-3468
-2458,6472
-2457,-3469
-2457,-3367
-2457,3977
-2457,6471
-2456,-3368
-2456,3976
-2456,6470
-2455,-3369
-2455,-339
-2455,3975
-2454,-341
-2454,-340
-2453,-342
-2453,-341
-2453,2669
-2452,-342
-2451,-343
-2450,672
-2449,671
-2449,2786
-2448,670
-2448,2785
-2447,2675
-2447,2784
-2446,2783
-2444,6439
-2443,1977
